,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,\N
974,tt6400614,movie,Unacknowledged,Unacknowledged,0,2017,\N,100,Documentary,7.1,5374.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
975,tt0476995,movie,Firehouse Dog,Firehouse Dog,0,2007,\N,111,Action,5.5,5373.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,tt5990342,movie,The Incredible Jessica James,The Incredible Jessica James,0,2017,\N,85,Comedy,6.5,5343.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,tt0126234,movie,Chamatkar,Chamatkar,0,1992,\N,171,Comedy,6.6,5292.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,tt8976710,movie,Sextuplets,Sextuplets,0,2019,\N,97,Comedy,4.4,5234.0,16/08/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,tt1999192,movie,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,0,2011,\N,89,Comedy,7.4,5234.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,tt0109093,movie,Amateur,Amateur,0,1994,\N,105,Comedy,6.9,5207.0,13/04/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,tt3917210,movie,"Life, Animated","Life, Animated",0,2016,\N,92,Comedy,7.5,5193.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,tt4333674,movie,Hunterrr,Hunterrr,0,2015,\N,141,Comedy,7.0,5186.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,tt1034306,movie,Dorothy Mills,Dorothy Mills,0,2008,\N,102,Drama,6.0,5144.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
984,tt5461956,movie,The Clapper,The Clapper,0,2017,\N,89,Comedy,5.1,5085.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,tt1925479,movie,Officer Down,Officer Down,0,2013,\N,98,Crime,5.5,5038.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,tt4680980,movie,Lavender,Lavender,0,2016,\N,92,Drama,5.3,5019.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
987,tt3603808,movie,The Diabolical,The Diabolical,0,2015,\N,86,Horror,4.7,4995.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988,tt3899516,movie,Those People,Those People,0,2015,\N,89,Drama,6.5,4970.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
989,tt0415778,movie,End Game,End Game,0,2006,\N,93,Action,5.1,4947.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,tt2707848,movie,Saint Laurent,Saint Laurent,0,2014,\N,150,Biography,6.2,4927.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,tt2900624,movie,All Hallows' Eve,All Hallows' Eve,0,2013,\N,83,Horror,5.0,4896.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
992,tt6129302,movie,Bhavesh Joshi Superhero,Bhavesh Joshi Superhero,0,2018,\N,154,Action,7.6,4886.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,tt4906984,movie,Azhar,Azhar,0,2016,\N,130,Biography,5.8,4876.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,tt0087452,movie,Iceman,Iceman,0,1984,\N,100,Drama,6.1,4866.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
995,tt5427032,movie,Osman Pazarlama,Osman Pazarlama,0,2016,\N,114,Comedy,3.3,4815.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,tt0305568,movie,Fanfan,Fanfan la Tulipe,0,2003,\N,97,Adventure,5.7,4774.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,tt6485928,movie,The Land of Steady Habits,The Land of Steady Habits,0,2018,\N,98,Comedy,6.2,4767.0,23/09/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,tt5278460,movie,Audrie & Daisy,Audrie & Daisy,0,2016,\N,95,Documentary,7.2,4766.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,tt3652862,movie,Morris from America,Morris from America,0,2016,\N,91,Comedy,6.2,4764.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,tt3881680,movie,Waffle Street,Waffle Street,0,2015,\N,86,Comedy,6.2,4753.0,12/09/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,tt2552394,movie,Barney Thomson,The Legend of Barney Thomson,0,2015,\N,96,Comedy,6.3,4746.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,tt2337841,movie,Bottom of the World,Bottom of the World,0,2017,\N,85,Drama,5.4,4635.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1003,tt2142883,movie,Sen Kimsin?,Sen Kimsin?,0,2012,\N,101,Comedy,5.1,4624.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,tt2481496,movie,Mercy,Mercy,0,2014,\N,79,Horror,5.0,4622.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1005,tt1848771,movie,Aarakshan,Aarakshan,0,2011,\N,164,Drama,6.2,4614.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006,tt1774591,movie,Teenage Cocktail,Teenage Cocktail,0,2016,\N,88,Drama,5.8,4589.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1007,tt2797242,movie,Bombay Talkies,Bombay Talkies,0,2013,\N,127,Drama,6.7,4565.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1008,tt2980626,movie,Twinsters,Twinsters,0,2015,\N,89,Biography,7.6,4516.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,tt5294198,movie,Catfight,Catfight,0,2016,\N,95,Comedy,5.8,4500.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,tt0227194,movie,One 2 Ka 4,One 2 Ka 4,0,2001,\N,169,Action,5.4,4472.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,tt0103976,movie,City of Joy,City of Joy,0,1992,\N,132,Drama,6.5,4470.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1012,tt3784160,movie,Valley Uprising,Valley Uprising,0,2014,\N,103,Documentary,8.2,4441.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,tt2908228,movie,My Little Pony: Equestria Girls,My Little Pony: Equestria Girls,0,2013,\N,72,Animation,6.2,4425.0,\N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,tt3713030,movie,I Am Michael,I Am Michael,0,2015,\N,98,Biography,5.6,4369.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,tt1587263,movie,Romantik Komedi,Romantik Komedi,0,2010,\N,95,Comedy,5.3,4352.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,tt5156746,movie,Force 2,Force 2,0,2016,\N,127,Action,6.2,4318.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,tt4163224,movie,Most Likely to Die,Most Likely to Die,0,2015,\N,90,Horror,4.0,4267.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1018,tt3399916,movie,The Dead Lands,The Dead Lands,0,2014,\N,107,Action,6.3,4261.0,12/09/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,tt6333052,movie,Casting JonBenet,Casting JonBenet,0,2017,\N,80,Documentary,6.1,4227.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,tt5653514,movie,Bad Day for the Cut,Bad Day for the Cut,0,2017,\N,99,Crime,6.5,4216.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,tt5278464,movie,Holy Hell,Holy Hell,0,2016,\N,100,Documentary,7.1,4200.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,tt4206218,movie,The Propaganda Game,The Propaganda Game,0,2015,\N,98,Documentary,6.8,4178.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,tt5598216,movie,Team Foxcatcher,Team Foxcatcher,0,2016,\N,90,Biography,7.3,4117.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,tt5829040,movie,Fun Mom Dinner,Fun Mom Dinner,0,2017,\N,81,Comedy,5.2,4114.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,tt0071206,movie,Benji,Benji,0,1974,\N,86,Adventure,6.1,4105.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,tt3348102,movie,Stereo,Stereo,0,2014,\N,98,Crime,6.6,4086.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,tt2400291,movie,The Barkley Marathons: The Race That Eats Its Young,The Barkley Marathons: The Race That Eats Its Young,0,2014,\N,89,Adventure,7.8,4065.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,tt4255110,movie,Contracted: Phase II,Contracted: Phase II,0,2015,\N,78,Drama,5.1,4056.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,tt0456123,movie,Dikkenek,Dikkenek,0,2006,\N,84,Comedy,6.9,4050.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,tt2204371,movie,Somm,Somm,0,2012,\N,94,Documentary,7.0,4043.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,tt2201548,movie,A Teacher,A Teacher,0,2013,\N,75,Drama,4.7,4043.0,03/06/2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1032,tt3762912,movie,Betting on Zero,Betting on Zero,0,2016,\N,99,Documentary,7.2,4039.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,tt4450706,movie,Husband Factor,Kocan Kadar Konus,0,2015,\N,108,Comedy,6.3,4034.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,tt3090670,movie,Advantageous,Advantageous,0,2015,\N,90,Drama,6.2,4012.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1035,tt0079807,movie,Richard Pryor: Live in Concert,Richard Pryor: Live in Concert,0,1979,\N,78,Comedy,8.2,4001.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,tt3567666,movie,Stratton,Stratton,0,2017,\N,94,Action,4.8,3986.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,tt4399594,movie,Fitoor,Fitoor,0,2016,\N,131,Drama,5.4,3978.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1038,tt4163668,tvMovie,The Eichmann Show,The Eichmann Show,0,2015,\N,90,Drama,6.5,3952.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1039,tt7427356,movie,The Last Laugh,The Last Laugh,0,2019,\N,98,Comedy,5.6,3888.0,16/02/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,tt3531202,movie,Pilgrimage,Pilgrimage,0,2017,\N,96,Action,5.8,3867.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,tt1640202,movie,Çok Filim Hareketler Bunlar,Çok Filim Hareketler Bunlar,0,2010,\N,134,Comedy,4.3,3848.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,tt5563330,movie,Whitney: Can I Be Me,Whitney: Can I Be Me,0,2017,\N,105,Documentary,6.7,3807.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,tt4842646,movie,The Most Hated Woman in America,The Most Hated Woman in America,0,2017,\N,91,Biography,6.1,3784.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,tt3118874,movie,Back in Time,Back in Time,0,2015,\N,95,Documentary,6.3,3735.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,tt4048668,movie,Band of Robbers,Band of Robbers,0,2015,\N,95,Adventure,6.0,3727.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,tt1773109,movie,Yamla Pagla Deewana,Yamla Pagla Deewana,0,2011,\N,163,Action,5.6,3722.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,tt7983844,movie,Take Your Pills,Take Your Pills,0,2018,\N,87,Documentary,6.4,3716.0,18/03/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,tt6700846,movie,AlphaGo,AlphaGo,0,2017,\N,90,Documentary,7.9,3702.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,tt3328716,movie,Paper Planes,Paper Planes,0,2014,\N,96,Drama,6.2,3694.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1050,tt3568002,movie,The Witness,The Witness,0,2015,\N,89,Biography,7.0,3687.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,tt6744044,movie,Candy Jar,Candy Jar,0,2018,\N,92,Comedy,5.8,3658.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,tt5580536,movie,Arsenal,Arsenal,0,2017,\N,97,Action,4.0,3651.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,tt4991512,movie,Tramps,Tramps,0,2016,\N,82,Comedy,6.5,3648.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,tt0362771,movie,Ishq Vishk,Ishq Vishk,0,2003,\N,134,Comedy,6.0,3641.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,tt5517438,movie,7 Años,7 años,0,2016,\N,77,Drama,6.8,3617.0,29/10/2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1056,tt1784589,movie,Players,Players,0,2012,\N,163,Action,4.1,3606.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,tt7214842,movie,One of Us,One of Us,0,2017,\N,95,Documentary,7.1,3601.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,tt7588790,movie,Voyeur,Voyeur,0,2017,\N,95,Documentary,6.2,3590.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,tt4898730,movie,Temple,Temple,0,2017,\N,78,Adventure,3.6,3574.0,13/12/2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,tt7296862,movie,SPF-18,SPF-18,0,2017,\N,75,Romance,3.3,3571.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1061,tt2088950,movie,The Show,This Is Your Death,0,2017,\N,104,Drama,5.6,3565.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1062,tt2724532,movie,Gridlocked,Gridlocked,0,2015,\N,110,Action,5.8,3561.0,27/07/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,tt4902716,movie,Rebirth,Rebirth,0,2016,\N,100,Thriller,5.0,3549.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1064,tt3239442,movie,The 10 Year Plan,The 10 Year Plan,0,2014,\N,90,Comedy,6.1,3531.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,tt5267472,movie,Step Sisters,Step Sisters,0,2018,\N,108,Comedy,5.4,3511.0,20/01/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,tt3671086,movie,Natural Born Pranksters,Natural Born Pranksters,0,2016,\N,90,Comedy,3.6,3508.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,tt7448180,movie,The Debt Collector,The Debt Collector,0,2018,\N,95,Action,5.7,3455.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,tt3331028,movie,Imperial Dreams,Imperial Dreams,0,2014,\N,87,Drama,6.8,3454.0,14/02/2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1069,tt4305148,movie,Lovesong,Lovesong,0,2016,\N,84,Drama,6.3,3453.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1070,tt2293138,movie,Vive la France,Vive la France,0,2013,\N,94,Comedy,5.8,3449.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,tt2782692,movie,Ali's Wedding,Ali's Wedding,0,2017,\N,110,Comedy,6.9,3428.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,tt0114231,movie,Ram Jaane,Ram Jaane,0,1995,\N,122,Action,5.4,3428.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,tt4909752,movie,Rangoon,Rangoon,0,2017,\N,170,Action,5.7,3386.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,tt3283718,movie,Hükümet Kadin 2,Hükümet Kadin 2,0,2013,\N,105,Comedy,6.1,3378.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,tt3578504,movie,Korengal,Korengal,0,2014,\N,84,Documentary,6.8,3368.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,tt4738174,movie,Bon Cop Bad Cop 2,Bon Cop Bad Cop 2,0,2017,\N,126,Action,6.6,3366.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,tt3477480,movie,Sadece Sen,Sadece Sen,0,2014,\N,105,Action,7.4,3362.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,tt4572820,movie,For the Love of Spock,For the Love of Spock,0,2016,\N,111,Biography,7.6,3351.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,tt6598626,movie,Take Me,Take Me,0,2017,\N,83,Comedy,6.1,3347.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,tt6333054,movie,Chasing Coral,Chasing Coral,0,2017,\N,93,Documentary,8.1,3345.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,tt5809020,movie,Handsome: A Netflix Mystery Movie,Handsome: A Netflix Mystery Movie,0,2017,\N,80,Comedy,5.2,3329.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,tt5033790,movie,Banking on Bitcoin,Banking on Bitcoin,0,2016,\N,90,Documentary,6.6,3321.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,tt2654572,movie,The Preppie Connection,The Preppie Connection,0,2015,\N,95,Crime,6.1,3313.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,tt1580704,movie,That Girl in Yellow Boots,That Girl in Yellow Boots,0,2010,\N,103,Crime,6.7,3269.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,tt5151716,movie,Tony Robbins: I Am Not Your Guru,Tony Robbins: I Am Not Your Guru,0,2016,\N,115,Documentary,6.7,3250.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,tt7074092,tvMovie,Christmas Wedding Planner,Christmas Wedding Planner,0,2017,\N,86,Romance,4.3,3248.0,23/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1087,tt4003066,movie,Deliha,Deliha,0,2014,\N,107,Comedy,4.6,3237.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,tt2309987,movie,Hate Story,Hate Story,0,2012,\N,140,Drama,5.3,3226.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,tt2597760,movie,The Outcasts,The Outcasts,0,2017,\N,95,Comedy,5.5,3215.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,tt2408040,movie,B.A. Pass,B.A. Pass,0,2012,\N,95,Crime,6.4,3210.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,tt3960240,movie,The After Party,The After Party,0,2018,\N,120,Comedy,5.8,3206.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,tt6333064,movie,Nobody Speak: Trials of the Free Press,Nobody Speak: Trials of the Free Press,0,2017,\N,95,Documentary,6.5,3206.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,tt4610748,movie,Devil's Gate,Devil's Gate,0,2017,\N,94,Horror,5.1,3205.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1094,tt3553378,movie,Sugar Mountain,Sugar Mountain,0,2016,\N,106,Drama,5.4,3187.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,tt5434870,movie,Little Sister,Little Sister,0,2016,\N,91,Comedy,6.3,3182.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,tt3526286,movie,#Horror,#Horror,0,2015,\N,101,Crime,3.0,3162.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,tt5702566,movie,Stasis,Stasis,0,2017,\N,90,Adventure,3.0,3156.0,15/08/2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,tt2417560,movie,Filmistaan,Filmistaan,0,2012,\N,117,Comedy,7.3,3156.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,tt6423886,movie,Happy Anniversary,Happy Anniversary,0,2018,\N,78,Comedy,5.7,3152.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,tt2361746,movie,Haraamkhor,Haraamkhor,0,2015,\N,90,Drama,6.4,3133.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1101,tt2088745,movie,Iverson,Iverson,0,2014,\N,106,Biography,7.0,3107.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,tt4088588,movie,Rainbow,Dhanak,0,2015,\N,106,Drama,8.0,3103.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1103,tt4594836,movie,Darc,Darc,0,2018,\N,97,Action,5.8,3091.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,tt8329290,movie,The Golem,The Golem,0,2018,\N,95,Drama,5.8,3070.0,18/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1105,tt6142496,movie,6 Balloons,6 Balloons,0,2018,\N,74,Drama,5.8,3069.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1106,tt5728684,movie,Sour Grapes,Sour Grapes,0,2016,\N,85,Documentary,7.3,3060.0,10/02/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,tt1613092,movie,Happy,Happy,0,2011,\N,76,Documentary,7.2,3050.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,tt2929690,movie,Margarita with a Straw,Margarita with a Straw,0,2014,\N,100,Drama,7.2,3032.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1109,tt2854394,movie,Hot Bot,Hot Bot,0,2016,\N,86,Comedy,3.3,3027.0,11/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,tt2962984,movie,Girlfriend's Day,Girlfriend's Day,0,2017,\N,65,Comedy,5.2,3024.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,tt4540434,movie,Paradox,Paradox,0,2016,\N,90,Action,4.6,3021.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,tt4762824,movie,The Legacy of a Whitetail Deer Hunter,The Legacy of a Whitetail Deer Hunter,0,2018,\N,83,Adventure,5.5,3021.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,tt2378401,movie,Meet the Patels,Meet the Patels,0,2014,\N,88,Comedy,7.2,3005.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,tt5873150,movie,Strong Island,Strong Island,0,2017,\N,107,Documentary,6.4,2989.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,tt3587396,movie,Only the Dead,Only the Dead,0,2015,\N,77,Biography,7.7,2981.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
