,tconst,titleType,primaryTitle,originalTitle,endYear,genres,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,noGenre,isAdult,startYear,averageRating,numVotes,runtimeMinutes,cluster,clusPercent
816,tt3216348,movie,Incarnate,Incarnate,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,5.2,10513.0,91,7,6.8434559452523525
817,tt1567233,movie,Forks Over Knives,Forks Over Knives,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.8,10497.0,96,7,6.8434559452523525
818,tt5059406,movie,I Am the Pretty Thing That Lives in the House,I Am the Pretty Thing That Lives in the House,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,4.5,10494.0,89,7,6.8434559452523525
819,tt3799372,movie,6 Years,6 Years,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.6,10390.0,79,7,6.8434559452523525
820,tt5164184,movie,In Darkness,In Darkness,0,Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,5.8,10374.0,100,7,6.8434559452523525
821,tt6408226,movie,Newness,Newness,0,Drama,27/05/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.4,10245.0,117,7,6.8434559452523525
822,tt7291268,movie,Gaga: Five Foot Two,Gaga: Five Foot Two,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.1,10219.0,100,7,6.8434559452523525
823,tt3810760,movie,Minimalism: A Documentary About the Important Things,Minimalism: A Documentary About the Important Things,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.7,10192.0,78,7,6.8434559452523525
824,tt2429074,movie,G.B.F.,G.B.F.,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5.9,10191.0,92,7,6.8434559452523525
825,tt8106160,movie,The American Meme,The American Meme,0,Documentary,16/12/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7.4,10150.0,98,7,6.8434559452523525
826,tt3322892,movie,XX,XX,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,4.5,10148.0,80,7,6.8434559452523525
827,tt0100332,movie,Paris Is Burning,Paris Is Burning,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,8.2,10090.0,71,7,6.8434559452523525
828,tt6303866,movie,Beach Rats,Beach Rats,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.4,10075.0,98,7,6.8434559452523525
829,tt5539054,movie,You Get Me,You Get Me,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4.6,10070.0,89,7,6.8434559452523525
830,tt0100095,movie,Maine Pyar Kiya,Maine Pyar Kiya,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,7.3,10043.0,192,7,6.8434559452523525
831,tt2032572,movie,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.2,9874.0,128,7,6.8434559452523525
832,tt0086859,movie,Against All Odds,Against All Odds,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,5.9,9794.0,128,7,6.8434559452523525
833,tt2049543,movie,Synchronicity,Synchronicity,0,Drama,17/06/2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.5,9767.0,101,7,6.8434559452523525
834,tt3774790,movie,400 Days,400 Days,0,Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,4.4,9681.0,91,7,6.8434559452523525
835,tt3717532,movie,The Last: Naruto the Movie,The Last: Naruto the Movie,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.6,9652.0,112,7,6.8434559452523525
836,tt0259484,movie,Paid in Full,Paid in Full,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,7.0,9644.0,97,7,6.8434559452523525
837,tt3082898,movie,Kickboxer: Vengeance,Kickboxer: Vengeance,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4.9,9637.0,90,7,6.8434559452523525
838,tt9252508,movie,Tall Girl,Tall Girl,0,Comedy,14/09/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5.3,9600.0,101,7,6.8434559452523525
839,tt4799064,movie,Mindhorn,Mindhorn,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.3,9486.0,89,7,6.8434559452523525
840,tt4192740,movie,Limonata,Limonata,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.5,9461.0,110,7,6.8434559452523525
841,tt1345777,movie,Ishqiya,Ishqiya,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.3,9403.0,118,7,6.8434559452523525
842,tt0113537,movie,Kicking and Screaming,Kicking and Screaming,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,6.9,9391.0,96,7,6.8434559452523525
843,tt1880399,movie,Kodachrome,Kodachrome,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.8,9344.0,105,7,6.8434559452523525
844,tt1640484,movie,Jumping the Broom,Jumping the Broom,0,Comedy,06/12/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.7,9277.0,112,7,6.8434559452523525
845,tt3455224,movie,Virunga,Virunga,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8.2,9196.0,100,7,6.8434559452523525
846,tt5278596,movie,Weiner,Weiner,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.6,9182.0,96,7,6.8434559452523525
847,tt5968274,movie,The Angel,The Angel,0,Drama,16/09/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.6,9115.0,114,7,6.8434559452523525
848,tt1544608,movie,Voice from the Stone,Voice from the Stone,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.2,9103.0,94,7,6.8434559452523525
849,tt5034266,movie,Our Souls at Night,Our Souls at Night,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.9,9098.0,103,7,6.8434559452523525
850,tt1386691,movie,Shimmer Lake,Shimmer Lake,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.2,9089.0,83,7,6.8434559452523525
851,tt0486578,movie,First Sunday,First Sunday,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,4.5,9081.0,96,7,6.8434559452523525
852,tt4419364,movie,Holidays,Holidays,0,Fantasy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,5.1,9073.0,105,7,6.8434559452523525
853,tt3671542,movie,Holding the Man,Holding the Man,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.4,9063.0,127,7,6.8434559452523525
854,tt4714568,movie,The Young Offenders,The Young Offenders,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.1,9058.0,83,7,6.8434559452523525
855,tt0068334,movie,The Candidate,The Candidate,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,7.0,9051.0,110,7,6.8434559452523525
856,tt9860728,movie,Falling Inn Love,Falling Inn Love,0,Comedy,29/08/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5.6,8887.0,98,7,6.8434559452523525
857,tt3053228,movie,Day of the Dead: Bloodline,Day of the Dead: Bloodline,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,3.4,8763.0,90,7,6.8434559452523525
858,tt2436682,movie,The Duel,The Duel,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.8,8756.0,110,7,6.8434559452523525
859,tt5751998,movie,Small Town Crime,Small Town Crime,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.6,8690.0,91,7,6.8434559452523525
860,tt3614516,movie,Ankhon Dekhi,Ankhon Dekhi,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8.0,8637.0,107,7,6.8434559452523525
861,tt3282858,movie,Naomi and Ely's No Kiss List,Naomi and Ely's No Kiss List,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.6,8500.0,89,7,6.8434559452523525
862,tt5016946,movie,Handsome Devil,Handsome Devil,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.1,8492.0,95,7,6.8434559452523525
863,tt2461520,movie,Man Down,Man Down,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.9,8440.0,90,7,6.8434559452523525
864,tt0091939,movie,She's Gotta Have It,She's Gotta Have It,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,6.7,8404.0,84,7,6.8434559452523525
865,tt4669186,movie,Kevin Hart: What Now?,Kevin Hart: What Now?,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.9,8355.0,96,7,6.8434559452523525
866,tt3138782,movie,The Miracle,Mucize,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.7,8339.0,136,7,6.8434559452523525
867,tt6288694,movie,Acts of Vengeance,Acts of Vengeance,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.7,8281.0,87,7,6.8434559452523525
868,tt0155753,movie,I'll Be Home for Christmas,I'll Be Home for Christmas,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,5.4,8268.0,86,7,6.8434559452523525
869,tt5073620,movie,Below Her Mouth,Below Her Mouth,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.5,8243.0,94,7,6.8434559452523525
870,tt0088146,movie,A Soldier's Story,A Soldier's Story,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,7.2,8203.0,101,7,6.8434559452523525
871,tt7256866,movie,Father of the Year,Father of the Year,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5.2,8197.0,94,7,6.8434559452523525
872,tt2315582,movie,Una,Una,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.2,8164.0,94,7,6.8434559452523525
873,tt8439854,movie,Lust Stories,Lust Stories,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.5,8161.0,120,7,6.8434559452523525
874,tt6060156,movie,Toc Toc,Toc Toc,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.7,8130.0,90,7,6.8434559452523525
875,tt5339418,movie,Ryde,Ryde,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.9,8103.0,84,7,6.8434559452523525
876,tt0319531,movie,I'll Sleep When I'm Dead,I'll Sleep When I'm Dead,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,5.8,8098.0,103,7,6.8434559452523525
877,tt1220628,movie,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,5.3,8060.0,105,7,6.8434559452523525
878,tt4129870,movie,White Girl,White Girl,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.7,8058.0,88,7,6.8434559452523525
879,tt1954206,movie,The Dirty Picture,The Dirty Picture,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.6,8034.0,144,7,6.8434559452523525
880,tt4720702,movie,Bushwick,Bushwick,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.2,8031.0,94,7,6.8434559452523525
881,tt7957694,movie,The Last Summer,The Last Summer,0,Comedy,12/06/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,5.5,8017.0,109,7,6.8434559452523525
882,tt2609912,movie,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.8,8010.0,75,7,6.8434559452523525
883,tt4158876,movie,Other People,Other People,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.7,7995.0,97,7,6.8434559452523525
884,tt0079672,movie,Opening Night,Opening Night,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,8.0,7966.0,144,7,6.8434559452523525
885,tt1579361,movie,Chasing Ice,Chasing Ice,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.8,7840.0,75,7,6.8434559452523525
886,tt0118750,movie,Booty Call,Booty Call,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5.4,7804.0,79,7,6.8434559452523525
887,tt4552524,movie,Jeruzalem,Jeruzalem,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,4.7,7777.0,94,7,6.8434559452523525
888,tt5114588,movie,Dügün Dernek 2: Sünnet,Dügün Dernek 2: Sünnet,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.5,7750.0,112,7,6.8434559452523525
889,tt2272350,movie,The Battery,The Battery,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.4,7703.0,101,7,6.8434559452523525
890,tt2527186,movie,All Cheerleaders Die,All Cheerleaders Die,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5.1,7688.0,89,7,6.8434559452523525
891,tt1836912,movie,Shaitan,Shaitan,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.2,7601.0,121,7,6.8434559452523525
892,tt5539052,movie,The Polka King,The Polka King,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.9,7560.0,95,7,6.8434559452523525
893,tt2008633,tvMovie,Radio Rebel,Radio Rebel,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.0,7469.0,85,7,6.8434559452523525
894,tt0453533,movie,Unrest,Unrest,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,5.0,7459.0,88,7,6.8434559452523525
895,tt3142232,movie,Heropanti,Heropanti,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.3,7415.0,146,7,6.8434559452523525
896,tt2597892,movie,Viral,Viral,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.5,7358.0,85,7,6.8434559452523525
897,tt1870425,movie,Mac & Devin Go to High School,Mac & Devin Go to High School,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4.4,7327.0,75,7,6.8434559452523525
898,tt1588878,movie,The Late Bloomer,The Late Bloomer,0,Comedy,19/11/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.2,7297.0,90,7,6.8434559452523525
899,tt5129682,movie,King Cobra,King Cobra,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.6,7260.0,91,7,6.8434559452523525
900,tt1683876,movie,Happy People: A Year in the Taiga,Happy People: A Year in the Taiga,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.7,7238.0,90,7,6.8434559452523525
901,tt3155328,movie,Win It All,Win It All,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.2,7171.0,88,7,6.8434559452523525
902,tt3722614,movie,Revolt,Revolt,0,Action,03/04/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.2,7142.0,87,7,6.8434559452523525
903,tt5865326,movie,The Laundromat,The Laundromat,0,Drama,01/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6.3,7087.0,95,7,6.8434559452523525
904,tt3774802,movie,Pandemic,Pandemic,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4.4,7036.0,91,7,6.8434559452523525
905,tt0396688,movie,The King,The King,0,Drama,01/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,6.7,6981.0,105,7,6.8434559452523525
906,tt4399952,movie,The Lodgers,The Lodgers,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.1,6958.0,92,7,6.8434559452523525
907,tt4180560,movie,Otherhood,Otherhood,0,Comedy,03/08/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,6.0,6923.0,100,7,6.8434559452523525
908,tt1629242,movie,Careful What You Wish For,Careful What You Wish For,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.7,6867.0,91,7,6.8434559452523525
909,tt0829176,movie,Gallowwalkers,Gallowwalkers,0,Action,09/02/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3.6,6861.0,90,7,6.8434559452523525
910,tt4083572,movie,Urge,Urge,0,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,4.8,6850.0,89,7,6.8434559452523525
911,tt7608534,movie,Christmas Inheritance,Christmas Inheritance,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.7,6817.0,104,7,6.8434559452523525
912,tt6204340,movie,Bullet Head,Bullet Head,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.4,6803.0,93,7,6.8434559452523525
913,tt5116410,movie,Tower,Tower,0,Animation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,8.0,6713.0,82,7,6.8434559452523525
914,tt0365545,movie,Nappily Ever After,Nappily Ever After,0,Comedy,01/10/2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.4,6675.0,98,7,6.8434559452523525
915,tt4974684,movie,Kara Bela,Kara Bela,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.9,6673.0,105,7,6.8434559452523525
916,tt2616810,movie,Blind,Blind,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.9,6646.0,96,7,6.8434559452523525
917,tt4536768,movie,The Osiris Child,Science Fiction Volume One: The Osiris Child,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.6,6595.0,95,7,6.8434559452523525
918,tt2675978,movie,Dedh Ishqiya,Dedh Ishqiya,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.1,6594.0,152,7,6.8434559452523525
919,tt1337032,movie,Trailer Park Boys: Countdown to Liquor Day,Trailer Park Boys: Countdown to Liquor Day,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7.4,6593.0,102,7,6.8434559452523525
920,tt5023260,movie,The Last Word,The Last Word,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.6,6582.0,108,7,6.8434559452523525
921,tt3410408,movie,Rocky Handsome,Rocky Handsome,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.8,6557.0,119,7,6.8434559452523525
922,tt6119856,movie,Irreplaceable You,Irreplaceable You,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.4,6556.0,96,7,6.8434559452523525
923,tt0837156,movie,Pee-wee's Big Holiday,Pee-wee's Big Holiday,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,6537.0,90,7,6.8434559452523525
924,tt0893507,movie,Beynelmilel,Beynelmilel,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,7.2,6535.0,105,7,6.8434559452523525
925,tt1657283,movie,Honey 2,Honey 2,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,5.3,6516.0,110,7,6.8434559452523525
926,tt1787660,movie,Being Elmo: A Puppeteer's Journey,Being Elmo: A Puppeteer's Journey,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.6,6494.0,80,7,6.8434559452523525
927,tt2582498,movie,Sweet Virginia,Sweet Virginia,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.2,6445.0,93,7,6.8434559452523525
928,tt5669936,movie,The Recall,The Recall,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4.5,6405.0,90,7,6.8434559452523525
929,tt3236120,movie,I'll See You in My Dreams,I'll See You in My Dreams,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.7,6345.0,92,7,6.8434559452523525
930,tt3655682,movie,Let's Be Evil,Let's Be Evil,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,4.4,6331.0,82,7,6.8434559452523525
931,tt3137764,movie,Staten Island Summer,Staten Island Summer,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.6,6320.0,108,7,6.8434559452523525
932,tt1625340,tvMovie,The Client List,The Client List,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5.8,6298.0,88,7,6.8434559452523525
933,tt6073176,short,The White Helmets,The White Helmets,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.5,6281.0,41,7,6.8434559452523525
934,tt3722062,movie,Bokeh,Bokeh,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.0,6256.0,92,7,6.8434559452523525
935,tt4189442,movie,Expelled,Expelled,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4.8,6251.0,85,7,6.8434559452523525
936,tt5173032,movie,Buster's Mal Heart,Buster's Mal Heart,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,6242.0,96,7,6.8434559452523525
937,tt4936176,movie,Mascots,Mascots,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.7,6226.0,89,7,6.8434559452523525
938,tt7853242,movie,Love Per Square Foot,Love Per Square Foot,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,7.2,6208.0,133,7,6.8434559452523525
939,tt4855748,movie,XOXO,XOXO,0,Drama,27/08/2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.3,6206.0,92,7,6.8434559452523525
940,tt3255590,movie,El Camino Christmas,El Camino Christmas,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.6,6153.0,89,7,6.8434559452523525
941,tt1523515,movie,Neseli Hayat,Neseli Hayat,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.1,6137.0,100,7,6.8434559452523525
942,tt1153053,movie,Today's Special,Today's Special,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.6,6133.0,99,7,6.8434559452523525
943,tt3317522,movie,The Nightmare,The Nightmare,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.8,6133.0,91,7,6.8434559452523525
944,tt3776826,movie,Operation Avalanche,Operation Avalanche,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,6132.0,94,7,6.8434559452523525
945,tt5083702,movie,The Fear of 13,The Fear of 13,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.7,6101.0,96,7,6.8434559452523525
